year,zip,borough,lat,lng,median_response_hours,count
2017,10169,Manhattan,40.754543,-73.97592,2.0854166666666667,75
2017,10170,Manhattan,40.7523,-73.975464,22.09486111111111,17
2017,10171,Manhattan,40.756416,-73.97453,119.46666666666667,5
2017,10172,Manhattan,40.75554,-73.9751,386.1386111111111,34
2017,10173,Manhattan,40.7539,-73.9785,2.524722222222222,27
2017,10174,Manhattan,40.7518,-73.97578,1.6783333333333332,7
2017,10175,Manhattan,40.75441,-73.9802,542.6348611111111,2
2017,10176,Manhattan,40.755592,-73.97933,3.4455555555555555,10
2017,10177,Manhattan,40.755,-73.97563,19.09916666666667,9
2017,10178,Manhattan,40.751034,-73.97845,1.7197222222222222,14
2017,10179,Manhattan,40.75582,-73.97706,149.31416666666667,5
2017,10270,Manhattan,40.70646,-74.00772,591.7427777777777,1
2017,10271,Manhattan,40.708393,-74.01116,4.1775,33
2017,10278,Manhattan,40.71519,-74.00469,18.75,62
2017,10279,Manhattan,40.71224,-74.00791,78.45,40
2017,10280,Manhattan,40.70936,-74.01655,4.30263888888889,588
2017,10281,Manhattan,40.712345,-74.0157,2.9719444444444445,158
2017,10282,Manhattan,40.716892,-74.015114,51.060138888888886,354
2017,10301,Staten Island,40.63426,-74.08966,28.333333333333332,12382
2017,10301,UNSPECIFIED,40.63667,-74.08927,34.916666666666664,3
2017,10302,Staten Island,40.632015,-74.13669,26.733333333333334,5655
2017,10302,UNSPECIFIED,40.6306,-74.13694,37.858333333333334,10
2017,10303,Staten Island,40.631668,-74.158775,28.183333333333334,7029
2017,10303,UNSPECIFIED,40.629215,-74.1624,0.175,5
2017,10304,Staten Island,40.61519,-74.08513,35.183055555555555,12019
2017,10304,UNSPECIFIED,40.61543,-74.08315,66.55833333333334,8
2017,10305,Staten Island,40.59823,-74.07588,24.63847222222222,10133
2017,10305,UNSPECIFIED,40.60159,-74.074974,95.51666666666667,7
2017,10306,Staten Island,40.56937,-74.11599,26.566666666666666,14358
2017,10306,UNSPECIFIED,40.56498,-74.11823,39.68333333333333,13
2017,10307,Staten Island,40.50877,-74.242935,28.008333333333333,3113
2017,10308,Staten Island,40.55193,-74.150604,26.916666666666668,6746
2017,10308,UNSPECIFIED,40.554253,-74.161865,44.958333333333336,4
2017,10309,Staten Island,40.53427,-74.21428,27.666666666666668,8007
2017,10309,UNSPECIFIED,40.538086,-74.21988,2.0525,10
2017,10310,Staten Island,40.632656,-74.11769,24.0,7756
2017,10310,UNSPECIFIED,40.633915,-74.112236,40.333333333333336,3
2017,10312,Staten Island,40.545856,-74.1785,26.5,15181
2017,10312,UNSPECIFIED,40.537086,-74.179924,0.0,3
2017,10314,Staten Island,40.60368,-74.148834,26.9,20567
2017,10314,UNSPECIFIED,40.603695,-74.163635,25.699305555555554,20
2017,10401,UNSPECIFIED,40.73269,-73.77378,372.28805555555556,1
2017,10451,Bronx,40.822533,-73.920746,55.54944444444445,14958
2017,10452,Bronx,40.83728,-73.92216,72.0,28371
2017,10452,UNSPECIFIED,40.837357,-73.923645,2.1641666666666666,2
2017,10453,Bronx,40.851883,-73.91176,76.76083333333334,29590
2017,10453,UNSPECIFIED,40.85182,-73.91632,0.9727777777777777,3
2017,10454,Bronx,40.808033,-73.91895,48.0,8752
2017,10454,UNSPECIFIED,40.80433,-73.91826,24.244444444444444,2
2017,10455,Bronx,40.815178,-73.90778,49.556111111111115,10977
2017,10456,Bronx,40.831398,-73.909744,71.61527777777778,25908
2017,10457,Bronx,40.847866,-73.89958,66.21541666666667,25806
2017,10457,UNSPECIFIED,40.84506,-73.91048,3.743888888888889,1
2017,10458,Bronx,40.862915,-73.88936,72.3225,28733
2017,10459,Bronx,40.825558,-73.894005,59.8775,15303
2017,10460,Bronx,40.840847,-73.88008,59.76222222222222,19474
2017,10460,UNSPECIFIED,40.84166,-73.8641,46.33416666666667,1
2017,10461,Bronx,40.845913,-73.840576,25.3,15037
2017,10462,Bronx,40.844578,-73.86002,44.15361111111111,20162
2017,10462,UNSPECIFIED,40.86012,-73.87212,22.67388888888889,1
2017,10463,Bronx,40.880722,-73.90383,41.42,18451
2017,10463,Manhattan,40.875736,-73.91076,85.26472222222222,1848
2017,10463,UNSPECIFIED,40.87364,-73.90796,4.333333333333333,1
2017,10464,Bronx,40.848457,-73.78852,20.38986111111111,1828
2017,10465,Bronx,40.826138,-73.81983,14.655277777777778,11110
2017,10465,UNSPECIFIED,40.82825,-73.84064,3.4555555555555557,1
2017,10466,Bronx,40.89103,-73.85087,38.41652777777777,20468
2017,10467,Bronx,40.873928,-73.87115,57.83361111111111,33733
2017,10468,Bronx,40.8663,-73.89987,46.18333333333333,28123
2017,10469,Bronx,40.870186,-73.84902,25.15,16200
2017,10469,UNSPECIFIED,40.86492,-73.83533,11.84125,2
2017,10470,Bronx,40.901405,-73.85799,39.91972222222222,5928
2017,10471,Bronx,40.90044,-73.901764,23.547222222222224,5137
2017,10472,Bronx,40.828762,-73.87189,31.23638888888889,23212
2017,10473,Bronx,40.81817,-73.85921,14.228333333333333,11360
2017,10473,UNSPECIFIED,40.82619,-73.85732,12.463333333333333,1
2017,10474,Bronx,40.81503,-73.88703,29.0075,5456
2017,10475,Bronx,40.876274,-73.82847,24.0,3019
2017,10475,UNSPECIFIED,40.86726,-73.82278,1.051111111111111,1
2017,10803,Bronx,40.88506,-73.80144,73.40833333333333,14
2017,11001,Queens,40.73166,-73.70831,29.23236111111111,925
2017,11004,Queens,40.744297,-73.71172,33.965,2232
2017,11005,Queens,40.757977,-73.71612,56.46944444444444,50
2017,11005,UNSPECIFIED,40.75682,-73.7212,40.522777777777776,1
2017,11040,Queens,40.74982,-73.7044,45.39486111111111,524
2017,11096,Queens,40.61114,-73.74849,0.14694444444444443,1
2017,11101,Bronx,40.758373,-73.94014,12.0,4
2017,11101,Manhattan,40.716118,-73.89068,91.40583333333333,2
2017,11101,Queens,40.74878,-73.93954,15.000833333333333,15665
2017,11102,Bronx,40.772514,-73.92765,322.21666666666664,10
2017,11102,Queens,40.770985,-73.925064,9.164027777777777,8935
2017,11103,Bronx,40.763336,-73.90787,24.0,6
2017,11103,Queens,40.762943,-73.913704,16.203472222222224,10091
2017,11103,UNSPECIFIED,40.77015,-73.91654,1080.0,1
2017,11104,Queens,40.743843,-73.9213,28.64986111111111,6527
2017,11105,Bronx,40.777657,-73.904396,24.0,10
2017,11105,Queens,40.77615,-73.90957,21.433333333333334,9693
2017,11106,Bronx,40.763187,-73.93867,24.0,6
2017,11106,Queens,40.76107,-73.92941,12.841249999999999,10306
2017,11109,Queens,40.746437,-73.95683,8.41,337
2017,11201,Brooklyn,40.693993,-73.98989,24.066388888888888,16131
2017,11201,UNSPECIFIED,40.6993,-73.9942,51.69777777777777,6
2017,11203,Brooklyn,40.650883,-73.934456,30.115555555555556,22857
2017,11204,Brooklyn,40.617477,-73.98511,20.8875,16970
2017,11205,Brooklyn,40.69327,-73.96438,5.378472222222222,13701
2017,11206,Brooklyn,40.70082,-73.940895,33.978611111111114,25118
2017,11207,Brooklyn,40.672092,-73.89491,35.7225,30377
2017,11207,UNSPECIFIED,40.68162,-73.89668,4.6322222222222225,1
2017,11208,Brooklyn,40.676575,-73.87346,24.0,27966
2017,11208,Queens,40.678665,-73.8632,5.061805555555555,86
2017,11208,UNSPECIFIED,40.68527,-73.8666,18.359444444444446,1
2017,11209,Brooklyn,40.625668,-74.02932,20.147916666666667,24375
2017,11210,Brooklyn,40.63043,-73.94639,34.287222222222226,16602
2017,11211,Brooklyn,40.712467,-73.95162,15.759444444444444,19594
2017,11211,UNSPECIFIED,40.71205,-73.95418,14.443055555555556,2
2017,11212,Brooklyn,40.66166,-73.91573,56.0925,22924
2017,11213,Brooklyn,40.67076,-73.93585,45.07555555555555,24059
2017,11214,Brooklyn,40.601814,-73.99698,12.851111111111111,18984
2017,11215,Brooklyn,40.667927,-73.984215,27.733333333333334,21037
2017,11216,Brooklyn,40.6805,-73.94916,36.833333333333336,23193
2017,11217,Brooklyn,40.682186,-73.97939,9.123333333333335,14984
2017,11218,Brooklyn,40.641968,-73.975845,24.0,19218
2017,11218,UNSPECIFIED,40.64919,-73.97537,6.567222222222222,1
2017,11219,Brooklyn,40.633205,-73.997185,24.1,16251
2017,11220,Brooklyn,40.641212,-74.01425,23.92527777777778,21521
2017,11220,UNSPECIFIED,40.64397,-74.0186,17.424166666666668,1
2017,11221,Brooklyn,40.691498,-73.92756,26.467777777777776,26452
2017,11222,Brooklyn,40.72775,-73.949974,21.268611111111113,13434
2017,11222,UNSPECIFIED,40.72721,-73.92978,57.53333333333333,2
2017,11223,Brooklyn,40.59857,-73.97321,17.920972222222222,17255
2017,11224,Brooklyn,40.57673,-73.9899,26.45,6949
2017,11225,Brooklyn,40.663513,-73.95445,46.21625,24630
2017,11226,Brooklyn,40.64728,-73.956474,50.31375,41943
2017,11228,Brooklyn,40.618187,-74.01173,11.458333333333332,12721
2017,11229,Brooklyn,40.60164,-73.947525,25.311944444444446,18189
2017,11230,Brooklyn,40.62293,-73.96435,27.266666666666666,21503
2017,11231,Brooklyn,40.679897,-74.001175,26.733333333333334,10364
2017,11231,UNSPECIFIED,40.67662,-74.00132,9.171111111111111,1
2017,11232,Brooklyn,40.653778,-74.002,18.307916666666664,8165
2017,11233,Brooklyn,40.678688,-73.91983,47.81666666666667,23376
2017,11234,Brooklyn,40.620377,-73.92377,16.724305555555556,23549
2017,11234,UNSPECIFIED,40.59761,-73.90716,1080.0,1
2017,11235,Brooklyn,40.58412,-73.95294,24.0,18864
2017,11236,Brooklyn,40.640606,-73.9038,20.670833333333334,20375
2017,11236,UNSPECIFIED,40.6348,-73.88078,0.5258333333333334,1
2017,11237,Brooklyn,40.701385,-73.91892,9.595694444444444,19596
2017,11237,Queens,40.704018,-73.91455,23.633333333333333,105
2017,11237,UNSPECIFIED,40.701862,-73.91281,25.237361111111113,4
2017,11238,Brooklyn,40.679497,-73.9629,22.45,21332
2017,11239,Brooklyn,40.650288,-73.87862,48.0,1613
2017,11241,Brooklyn,40.69344,-73.99058,2.8116666666666665,8
2017,11242,Brooklyn,40.69324,-73.99066,180.40055555555554,7
2017,11249,Brooklyn,40.714207,-73.96249,13.860833333333334,9001
2017,11251,Brooklyn,40.699833,-73.96813,74.34222222222222,12
2017,11354,Queens,40.76632,-73.82468,26.833333333333332,11368
2017,11355,Queens,40.75306,-73.82248,24.016666666666666,14387
2017,11356,Queens,40.785637,-73.844635,7.421111111111111,7388
2017,11357,Queens,40.78495,-73.81218,27.058333333333334,9271
2017,11357,UNSPECIFIED,40.787086,-73.824005,231.01541666666668,2
2017,11358,Queens,40.760834,-73.796875,46.083333333333336,9842
2017,11359,Queens,40.791794,-73.78185,2.2066666666666666,20
2017,11360,Queens,40.78015,-73.78189,26.2,2824
2017,11360,UNSPECIFIED,40.782333,-73.78629,3.2125,2
2017,11361,Queens,40.76294,-73.77404,32.608333333333334,7819
2017,11361,UNSPECIFIED,40.75804,-73.76663,586.4388888888889,2
2017,11362,Queens,40.76046,-73.73308,28.866666666666667,3753
2017,11362,UNSPECIFIED,40.76396,-73.72506,2.581111111111111,1
2017,11363,Queens,40.771828,-73.74544,38.2,2181
2017,11364,Queens,40.74671,-73.760254,43.13666666666667,6949
2017,11365,Queens,40.73786,-73.79626,22.9,8401
2017,11365,UNSPECIFIED,40.73942,-73.7917,359.1536111111111,1
2017,11366,Queens,40.724842,-73.80101,1.55,8681
2017,11367,Queens,40.728603,-73.82042,24.587777777777777,7835
2017,11367,UNSPECIFIED,40.734753,-73.835335,5.333333333333333,3
2017,11368,Queens,40.748116,-73.86011,6.184166666666666,20684
2017,11368,UNSPECIFIED,40.750385,-73.84375,24.2225,5
2017,11369,Queens,40.763153,-73.87215,7.053333333333333,8974
2017,11370,Bronx,40.788647,-73.88405,39.270833333333336,8
2017,11370,Queens,40.763004,-73.89042,8.565,5696
2017,11370,UNSPECIFIED,40.76662,-73.89694,555.9363888888889,2
2017,11371,Queens,40.776222,-73.87308,639.7455555555555,54
2017,11372,Queens,40.751625,-73.88316,23.516666666666666,12392
2017,11373,Queens,40.741787,-73.87797,23.59777777777778,18456
2017,11374,Queens,40.727192,-73.861206,24.473055555555554,9059
2017,11374,UNSPECIFIED,40.73644,-73.85658,220.21972222222223,1
2017,11375,Queens,40.722443,-73.84721,33.79194444444445,13896
2017,11375,UNSPECIFIED,40.73716,-73.85306,6.001111111111111,1
2017,11377,Bronx,40.754925,-73.9036,24.0,3
2017,11377,Queens,40.745598,-73.904945,14.525277777777777,19365
2017,11377,UNSPECIFIED,40.742252,-73.90063,1.3981944444444445,6
2017,11378,Queens,40.72373,-73.9019,18.624166666666667,13191
2017,11378,UNSPECIFIED,40.72858,-73.90914,1037.796388888889,1
2017,11379,Queens,40.717773,-73.88044,21.75,10217
2017,11385,Brooklyn,40.700165,-73.90986,32.01305555555555,22
2017,11385,Queens,40.703667,-73.89507,20.47277777777778,34233
2017,11385,UNSPECIFIED,40.68639,-73.89311,1.7247222222222223,1
2017,11411,Queens,40.69483,-73.73745,26.091388888888886,4250
2017,11412,Queens,40.698177,-73.75903,24.85,8975
2017,11413,Queens,40.67152,-73.7519,24.616666666666667,9386
2017,11414,Brooklyn,40.66075,-73.855125,14.07,23
2017,11414,Queens,40.660297,-73.844025,23.663888888888888,7837
2017,11414,UNSPECIFIED,40.658768,-73.854935,184.03986111111112,2
2017,11415,Queens,40.70758,-73.83048,33.63333333333333,4943
2017,11415,UNSPECIFIED,40.71386,-73.83216,43.05138888888889,1
2017,11416,Brooklyn,40.68237,-73.8641,0.9168055555555557,2
2017,11416,Queens,40.684433,-73.850235,7.3325,7684
2017,11416,UNSPECIFIED,40.68237,-73.8641,14.0,1
2017,11417,Queens,40.67755,-73.84318,18.483333333333334,10801
2017,11418,Queens,40.698727,-73.83433,12.164027777777777,11618
2017,11419,Queens,40.688972,-73.82429,13.517222222222223,15622
2017,11420,Queens,40.67598,-73.81575,16.210277777777776,16234
2017,11420,UNSPECIFIED,40.665848,-73.80507,11.102638888888889,2
2017,11421,Brooklyn,40.68859,-73.86742,4.8909722222222225,4
2017,11421,Queens,40.691444,-73.85805,7.237222222222222,11840
2017,11422,Queens,40.66157,-73.73496,27.833333333333332,6253
2017,11422,UNSPECIFIED,40.67905,-73.72948,7.0505555555555555,1
2017,11423,Queens,40.71489,-73.768234,24.0,6910
2017,11423,UNSPECIFIED,40.72343,-73.7757,1080.0,1
2017,11426,Queens,40.733757,-73.72198,27.283333333333335,3965
2017,11426,UNSPECIFIED,40.741245,-73.7277,41.03791666666667,2
2017,11427,Queens,40.7281,-73.74947,27.117916666666666,5081
2017,11428,Queens,40.720676,-73.74353,24.0,4489
2017,11429,Queens,40.709923,-73.74001,24.433333333333334,5356
2017,11429,UNSPECIFIED,40.71771,-73.72796,7.155277777777778,1
2017,11430,Queens,40.65085,-73.79092,392.02,851
2017,11432,Queens,40.71224,-73.79422,42.08555555555556,13833
2017,11433,Queens,40.698048,-73.78862,24.0,10881
2017,11434,Queens,40.677807,-73.77653,24.0,13265
2017,11434,UNSPECIFIED,40.66668,-73.78668,17.156388888888888,1
2017,11435,Queens,40.70049,-73.80896,23.241666666666667,13125
2017,11435,UNSPECIFIED,40.70502,-73.81769,43.03777777777778,2
2017,11436,Queens,40.676994,-73.79655,9.849166666666667,5164
2017,11691,Queens,40.60079,-73.75709,48.735,13389
2017,11692,Queens,40.59289,-73.79377,27.183333333333334,3604
2017,11693,Queens,40.59118,-73.81406,16.366666666666667,3486
2017,11694,Queens,40.579292,-73.83794,25.0525,5448
2017,11695,Queens,40.56251,-73.89883,0.0,24
2017,11697,Queens,40.56301,-73.903915,24.0,230
2017,11747,UNSPECIFIED,40.653778,-73.932495,371.68569444444444,2
2017,14221,UNSPECIFIED,40.79193,-73.9496,365.32194444444445,1
2017,23502,UNSPECIFIED,40.81602,-73.86173,371.2577777777778,1
2017,43226,UNSPECIFIED,40.85478,-73.92791,370.80361111111114,1
2018,00083,Manhattan,40.77953,-73.96598,15.887916666666667,42
2018,00765,UNSPECIFIED,40.67273,-73.8134,369.91055555555556,1
2018,10000,Manhattan,40.779602,-73.968,1.8431944444444444,263
2018,10001,Manhattan,40.74929,-73.994835,25.67652777777778,11535
2018,10002,Manhattan,40.717422,-73.98847,23.125,19985
2018,10002,UNSPECIFIED,40.71499,-73.98377,26.861944444444443,63
2018,10003,Manhattan,40.731323,-73.988785,40.99625,17903
2018,10004,Manhattan,40.704666,-74.01288,14.12263888888889,2144
2018,10004,UNSPECIFIED,40.70183,-74.012955,8.587222222222222,23
2018,10005,Manhattan,40.7062,-74.00902,18.0,2123
2018,10005,UNSPECIFIED,40.80299,-73.94401,371.18055555555554,1
2018,10006,Manhattan,40.708355,-74.01344,22.25,1465
2018,10006,UNSPECIFIED,40.70761,-74.01554,0.9122222222222223,7
2018,10007,Manhattan,40.71369,-74.00862,8.649722222222222,3684
2018,10009,Manhattan,40.725986,-73.98109,25.129166666666666,16091
2018,10009,UNSPECIFIED,40.73263,-73.97426,570.4225,2
2018,10010,Manhattan,40.73952,-73.984566,29.825277777777778,7306
2018,10010,UNSPECIFIED,40.738758,-73.973236,23.97972222222222,33
2018,10011,Manhattan,40.740997,-73.99936,33.916666666666664,15845
2018,10012,Manhattan,40.725273,-73.99783,35.030277777777776,10767
2018,10013,Manhattan,40.719738,-74.003296,25.666666666666668,11083
2018,10014,Manhattan,40.734055,-74.004715,46.31666666666667,11299
2018,10016,Manhattan,40.74526,-73.97966,35.696666666666665,14201
2018,10016,UNSPECIFIED,40.74749,-73.97724,1.4458333333333333,12
2018,10017,Manhattan,40.752937,-73.97365,35.224444444444444,5381
2018,10017,UNSPECIFIED,40.75137,-73.96568,7.925277777777778,20
2018,10018,Manhattan,40.75433,-73.990654,28.7425,5382
2018,10019,Manhattan,40.76521,-73.98504,43.66388888888889,17686
2018,10020,Manhattan,40.759087,-73.97984,15.744722222222222,323
2018,10021,Manhattan,40.769558,-73.95838,49.56666666666667,7280
2018,10021,UNSPECIFIED,40.767776,-73.94985,11.636111111111111,32
2018,10022,Manhattan,40.758698,-73.96816,42.78333333333333,9412
2018,10022,UNSPECIFIED,40.75426,-73.962776,11.345833333333333,3
2018,10023,Manhattan,40.776024,-73.98161,24.066666666666666,12873
2018,10023,UNSPECIFIED,40.780594,-73.98762,7.0834722222222215,12
2018,10024,Manhattan,40.7865,-73.97528,48.833333333333336,12068
2018,10024,UNSPECIFIED,40.797,-73.976616,17.235555555555557,48
2018,10025,Manhattan,40.79785,-73.96733,49.1,19931
2018,10026,Manhattan,40.80235,-73.95292,14.747777777777777,13523
2018,10027,Manhattan,40.81113,-73.95119,44.18277777777778,18173
2018,10027,UNSPECIFIED,40.82203,-73.958084,22.032916666666665,4
2018,10028,Manhattan,40.77616,-73.952866,46.516666666666666,8637
2018,10028,UNSPECIFIED,40.774796,-73.94302,242.4455555555556,8
2018,10029,Manhattan,40.792694,-73.94451,26.816666666666666,17908
2018,10029,UNSPECIFIED,40.789455,-73.93799,36.58722222222222,29
2018,10030,Manhattan,40.81822,-73.94288,44.266666666666666,10812
2018,10031,Manhattan,40.82493,-73.9496,36.01708333333333,27823
2018,10031,UNSPECIFIED,40.8267,-73.95423,4.69,3
2018,10032,Manhattan,40.837486,-73.9413,45.03125,20483
2018,10032,UNSPECIFIED,40.840984,-73.94145,16.282777777777778,77
2018,10033,Manhattan,40.84883,-73.93517,35.103611111111114,21267
2018,10033,UNSPECIFIED,40.85452,-73.93563,20.116666666666667,10
2018,10034,Manhattan,40.8666,-73.921555,31.12027777777778,19657
2018,10034,UNSPECIFIED,40.86931,-73.92955,6.443333333333333,13
2018,10035,Manhattan,40.801426,-73.93787,37.86458333333333,10981
2018,10035,UNSPECIFIED,40.801617,-73.93039,42.02472222222222,15
2018,10036,Manhattan,40.759605,-73.98972,33.522777777777776,11351
2018,10037,Manhattan,40.813717,-73.93777,38.62222222222222,6164
2018,10037,UNSPECIFIED,40.810024,-73.93467,11.601944444444445,7
2018,10038,Manhattan,40.709473,-74.005295,18.948888888888888,5391
2018,10038,UNSPECIFIED,40.704926,-74.004776,87.82625,4
2018,10039,Manhattan,40.8251,-73.93846,33.744305555555556,8457
2018,10039,UNSPECIFIED,40.828014,-73.93479,21.241944444444446,25
2018,10040,Manhattan,40.85859,-73.92916,19.039166666666667,19198
2018,10040,UNSPECIFIED,40.85258,-73.928276,54.85,33
2018,10041,Manhattan,40.70361,-74.009735,42.744166666666665,45
2018,10044,Manhattan,40.763294,-73.94856,121.05,395
2018,10044,Queens,40.75651,-73.95592,91.25,1
2018,10044,UNSPECIFIED,40.75682,-73.95302,13.834305555555556,18
2018,10045,Manhattan,40.708244,-74.00881,30.49875,4
2018,10048,Manhattan,40.71076,-74.01165,9.775,6
2018,10055,Manhattan,40.75883,-73.97398,1015.067361111111,4
2018,10065,Manhattan,40.764374,-73.96327,43.943333333333335,5877
2018,10069,Manhattan,40.776253,-73.98933,49.90833333333333,395
2018,10075,Manhattan,40.773037,-73.95567,49.22416666666667,4752
2018,10096,Manhattan,40.75482,-73.98285,1080.0,1
2018,10103,Manhattan,40.760365,-73.97639,5.114444444444445,45
2018,10105,Manhattan,40.761124,-73.980354,19.025277777777777,25
2018,10106,Manhattan,40.765087,-73.98037,70.43333333333334,11
2018,10107,Manhattan,40.76639,-73.98212,69.4,31
2018,10110,Manhattan,40.753544,-73.98086,9.054722222222223,17
2018,10111,Manhattan,40.759163,-73.977776,968.5519444444444,22
2018,10112,Manhattan,40.75889,-73.97893,170.74777777777777,39
2018,10115,Manhattan,40.81095,-73.964264,47.50833333333333,18
2018,10118,Manhattan,40.748352,-73.985085,23.01861111111111,36
2018,10119,Manhattan,40.754723,-73.98823,9.499861111111112,106
2018,10120,Manhattan,40.749973,-73.98824,2.964166666666667,105
2018,10121,Manhattan,40.750164,-73.991745,1.8333333333333333,90
2018,10122,Manhattan,40.7515,-73.9918,12.538333333333334,11
2018,10123,Manhattan,40.75145,-73.9903,103.36111111111111,22
2018,10128,Manhattan,40.781277,-73.95058,48.0,9316
2018,10128,UNSPECIFIED,40.78116,-73.94404,0.5263888888888889,1
2018,10151,Manhattan,40.76329,-73.97348,2.698611111111111,36
2018,10152,Manhattan,40.758717,-73.97267,576.8647222222222,5
2018,10153,Manhattan,40.764,-73.97307,235.64680555555555,23
2018,10154,Manhattan,40.757854,-73.972664,47.233333333333334,13
2018,10155,Manhattan,40.761353,-73.968094,1.5130555555555554,19
2018,10158,Manhattan,40.749084,-73.97567,21.55,57
2018,10162,Manhattan,40.769978,-73.95118,46.175,24
2018,10165,Manhattan,40.75243,-73.97845,18.978055555555557,24
2018,10167,Manhattan,40.754845,-73.97566,6.3886111111111115,11
2018,10168,Manhattan,40.751453,-73.9761,145.10444444444445,51
2018,10169,Manhattan,40.75452,-73.975945,24.79,54
2018,10170,Manhattan,40.752342,-73.97548,33.05388888888889,9
2018,10171,Manhattan,40.756367,-73.97456,72.94611111111111,7
2018,10172,Manhattan,40.755497,-73.97504,19.895555555555557,31
2018,10173,Manhattan,40.753887,-73.97851,1.4530555555555555,9
2018,10174,Manhattan,40.751835,-73.97575,27.633333333333333,10
2018,10175,Manhattan,40.7542,-73.98036,1080.0,3
2018,10176,Manhattan,40.755592,-73.97927,43.44111111111111,9
2018,10177,Manhattan,40.755016,-73.97557,18.610833333333332,11
2018,10178,Manhattan,40.751053,-73.97843,163.12430555555557,12
2018,10179,Manhattan,40.75582,-73.97706,1080.0,3
2018,10259,Manhattan,40.70865,-74.01012,1080.0,1
2018,10271,Manhattan,40.708443,-74.01112,14.569722222222222,33
2018,10278,Manhattan,40.71527,-74.00475,20.420833333333334,47
2018,10279,Manhattan,40.712257,-74.0079,26.009166666666665,16
2018,10280,Manhattan,40.708992,-74.01684,22.038611111111113,496
2018,10281,Manhattan,40.7132,-74.01562,32.13944444444444,83
2018,10282,Manhattan,40.716103,-74.0153,3.4243055555555557,884
2018,10301,Staten Island,40.6339,-74.09007,40.23513888888888,15104
2018,10301,UNSPECIFIED,40.61939,-74.1023,1.3166666666666667,26
2018,10302,Staten Island,40.632107,-74.13719,45.70194444444445,6669
2018,10302,UNSPECIFIED,40.626404,-74.14245,16.166666666666668,7
2018,10303,Staten Island,40.63188,-74.159,47.38333333333333,9187
2018,10303,UNSPECIFIED,40.628345,-74.17261,3.09125,10
2018,10304,Staten Island,40.614517,-74.08563,40.025,14735
2018,10304,UNSPECIFIED,40.606377,-74.08804,13.714305555555555,64
2018,10305,Staten Island,40.598118,-74.07597,37.5,11376
2018,10305,UNSPECIFIED,40.600327,-74.07236,12.450277777777778,44
2018,10306,Staten Island,40.569206,-74.11595,41.766666666666666,16836
2018,10306,UNSPECIFIED,40.564888,-74.12157,58.983333333333334,9
2018,10307,Staten Island,40.509056,-74.24258,44.208333333333336,3659
2018,10307,UNSPECIFIED,40.508812,-74.245056,79.79166666666667,2
2018,10308,Staten Island,40.551632,-74.1505,43.74166666666667,8556
2018,10308,UNSPECIFIED,40.550297,-74.14806,23.366666666666667,5
2018,10309,Staten Island,40.5336,-74.21428,39.45,9550
2018,10309,UNSPECIFIED,40.533356,-74.212776,10.890277777777778,73
2018,10310,Staten Island,40.632725,-74.11721,37.33583333333333,8565
2018,10310,UNSPECIFIED,40.630016,-74.11686,0.0,5
2018,10312,Staten Island,40.5454,-74.178825,41.05,17184
2018,10312,UNSPECIFIED,40.550545,-74.17894,12.635416666666668,82
2018,10314,Staten Island,40.603592,-74.14828,43.2,25518
2018,10314,UNSPECIFIED,40.605167,-74.1627,7.625,155
2018,10396,UNSPECIFIED,40.56535,-74.11876,1080.0,1
2018,10451,Bronx,40.822754,-73.9206,60.36666666666667,15629
2018,10451,Manhattan,40.82903,-73.9285,114.66666666666667,1
2018,10451,UNSPECIFIED,40.815525,-73.93117,17.44388888888889,35
2018,10452,Bronx,40.837616,-73.92202,73.72638888888889,31175
2018,10452,UNSPECIFIED,40.841328,-73.926216,13.848333333333333,62
2018,10453,Bronx,40.85192,-73.91163,81.24722222222222,30371
2018,10453,UNSPECIFIED,40.85289,-73.919914,8.068472222222223,26
2018,10454,Bronx,40.807964,-73.9187,47.21666666666667,10428
2018,10454,UNSPECIFIED,40.80521,-73.91515,10.065277777777778,51
2018,10455,Bronx,40.81515,-73.907875,56.24041666666667,12893
2018,10455,UNSPECIFIED,40.8103,-73.90169,115.78958333333334,4
2018,10456,Bronx,40.831272,-73.90979,72.34347222222222,26953
2018,10457,Bronx,40.847504,-73.900276,74.13333333333334,29427
2018,10457,UNSPECIFIED,40.84459,-73.90493,3.3361111111111112,24
2018,10458,Bronx,40.863052,-73.889305,66.13333333333334,29244
2018,10459,Bronx,40.8254,-73.89424,70.18333333333334,16274
2018,10459,UNSPECIFIED,40.821148,-73.8903,12.491388888888888,23
2018,10460,Bronx,40.840508,-73.88056,67.38777777777777,21136
2018,10460,UNSPECIFIED,40.838287,-73.87402,16.854999999999997,40
2018,10461,Bronx,40.846184,-73.8399,24.0,17866
2018,10461,UNSPECIFIED,40.84758,-73.83393,6.567638888888889,18
2018,10462,Bronx,40.84466,-73.859985,38.28138888888889,20765
2018,10462,UNSPECIFIED,40.837963,-73.85974,15.271805555555556,66
2018,10463,Bronx,40.88083,-73.90463,25.13513888888889,18661
2018,10463,Manhattan,40.87595,-73.91044,59.14611111111111,2117
2018,10463,UNSPECIFIED,40.878532,-73.90443,8.275138888888888,40
2018,10464,Bronx,40.848495,-73.78816,18.608333333333334,2156
2018,10464,UNSPECIFIED,40.88012,-73.817245,9.381388888888889,17
2018,10465,Bronx,40.826584,-73.819626,24.0,12959
2018,10465,UNSPECIFIED,40.82641,-73.82643,14.298194444444444,72
